run_id,seed,strategy,scenario,sample_index,engine_id,cycle,event_index,scenario_active,degradation_started,actual_rul,predicted_rul,absolute_error,squared_error,rolling_mae,rolling_rmse,anomaly_detected,feature_drift_detected,concept_drift_detected,drift_score,drift_trigger,retraining_triggered,retraining_started,retraining_completed,candidate_id,candidate_mae,candidate_rmse,production_mae,production_rmse,improvement,gate_passed,shadow_started,shadow_completed,shadow_result,promotion_decision,degraded_promotion,model_version,training_time,shadow_evaluation_time,inference_latency
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,28,7,29,28,False,False,125.0,119.77495846670989,5.22504153329011,27.301059024606662,8.32026545402275,9.640454034845689,False,False,False,0.0772596077873541,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007691999999224208
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,29,7,30,29,False,False,125.0,118.45584726084665,6.544152739153347,42.82593507336826,7.909135980685278,9.284672654920172,False,False,False,0.07344197696350616,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007638400002178969
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,30,7,31,30,False,False,125.0,119.27089139675755,5.729108603242452,32.822685387746674,8.422718333589591,9.485765641017057,False,False,False,0.07821095595476049,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007519400001910981
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,31,7,32,31,False,False,125.0,120.27347889080042,4.726521109199581,22.340001795709238,7.986015107957339,9.182913378077028,False,False,False,0.07415585457388958,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.0076485999998112675
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,32,7,33,32,False,False,125.0,121.65220960940582,3.3477903905941844,11.207700499354761,7.444906925162398,8.852145504684124,False,False,False,0.0691312785907937,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007795100002113031
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,33,7,34,33,False,False,125.0,118.58433393372958,6.415666066270418,41.16077107389374,7.6155522023803,8.96198235770622,False,False,False,0.07071584187924565,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.0074784999997064006
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,34,7,35,34,False,False,125.0,118.34728885455316,6.652711145446844,44.25856558475266,7.239600829254169,8.613026211495564,False,False,False,0.06722486484307443,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007549800000560936
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,35,7,36,35,False,False,125.0,115.57498752714778,9.425012472852217,88.83086011341986,6.008250507506144,6.232451148553551,False,False,False,0.055790897569699904,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008305699997436022
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,36,7,37,36,False,False,125.0,121.93840196998619,3.061598030013812,9.373382497384455,5.737820069596607,6.04999898786799,False,False,False,0.05327975778911135,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007995899999514222
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,37,7,38,37,False,False,125.0,120.27717296164536,4.722827038354637,22.305095234213635,5.510154356996768,5.834156560575777,False,False,False,0.05116571902925571,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008304200000566198
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,38,7,39,38,False,False,125.0,104.94851191467343,20.051488085326568,402.0621744359933,7.300451792257283,8.95501641005421,False,False,False,0.06778990949953191,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.00961010000173701
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,39,7,40,39,False,False,125.0,119.90297357163061,5.097026428369389,25.979678411496014,7.346764957153509,8.98038298077056,False,False,False,0.08775007841361784,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007636299997102469
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,40,7,41,40,False,False,125.0,114.29126955993938,10.70873044006062,114.67690763788092,8.266882463336813,9.673723656050411,False,False,False,0.08775007841361784,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008707499997399282
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,41,7,42,41,False,False,125.0,105.15922240900018,19.84077759099982,393.65645541552067,9.945021403927989,11.732130663964355,False,False,False,0.35241664899255465,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008103599997411948
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,42,7,43,42,False,False,125.0,119.81578386764322,5.184216132356781,26.8760969069883,9.76145952729173,11.639161539029011,False,False,False,0.4976317140968687,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.00798679999934393
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,43,7,44,43,False,False,125.0,120.15766992653171,4.84233007346829,23.44816054041541,9.18862422736874,11.28260802673684,False,False,False,0.4976317140968687,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007501299998693867
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,44,7,45,44,False,False,125.0,122.97182584723316,2.0281741527668373,4.113490393951478,9.059446242712868,11.253433137138972,False,False,False,0.4976317140968687,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008305599996674573
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,45,7,46,45,False,False,125.0,114.00112187031783,10.998878129682168,120.97532011160072,9.84395262912881,11.788703723553784,False,False,False,0.35241664899255465,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007999000001291279
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,46,7,47,46,False,False,125.0,112.70992908831678,12.290070911683216,151.04584301420192,8.87377548242339,10.372872989389533,False,False,False,0.4976317140968687,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007816900000761962
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,47,7,48,47,False,False,125.0,119.80216367201922,5.197836327980781,27.017502492476726,8.886376719874814,10.379124339949373,False,False,False,0.35241664899255465,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007905300000857096
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,48,7,49,48,False,False,125.0,115.81632039892786,9.183679601072143,84.33997101514859,8.695745365001255,10.194807746411307,False,False,False,0.4976317140968687,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007928199996968033
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,49,7,50,49,False,False,125.0,117.42362710297976,7.576372897020235,57.40142627470279,7.162694778253806,7.867796790950167,False,False,False,0.3524166489925547,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008287000000564149
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,50,7,51,50,False,False,125.0,99.91877171499509,25.08122828500491,629.0680122845304,9.649821297334823,11.712225056148746,False,False,False,0.3524166489925547,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007753999998385552
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,51,7,52,51,False,False,125.0,121.45157823269484,3.5484217673051575,12.591297038685058,9.488082759064431,11.654145521150927,True,False,False,0.3524166489925547,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007889500000601402
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,52,7,53,52,False,False,125.0,115.46201436034426,9.537985639655744,90.9731700622792,10.426809194925545,12.111010188531061,False,False,False,0.4976317140968687,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007806500001606764
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,53,7,54,53,False,False,125.0,102.85836722129501,22.141632778704988,490.25190210702317,11.819653526053397,13.886545306019455,False,False,False,0.4976317140968687,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008108500001981156
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,54,7,55,54,False,False,125.0,118.2039841087907,6.796015891209294,46.18583199356925,11.132896648494157,13.406291029160597,False,False,False,0.3524166489925547,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.009190900000248803
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,55,7,56,55,False,False,125.0,115.94341765879633,9.056582341203665,82.02168370300205,11.615239900147017,13.66031338622462,False,False,False,0.10785579907279373,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008897899999283254
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,56,7,57,56,False,False,125.0,117.91988473664993,7.080115263350066,50.12803214232258,11.352294357931758,13.502876339904928,False,False,False,0.10541416189508061,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007902400000602938
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,57,7,58,57,False,False,125.0,121.654201117118,3.3457988828819936,11.194370164694396,10.823472606164477,13.287279158541574,False,False,False,0.10050367420009872,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007903600002464373
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,58,7,59,58,False,False,125.0,115.63711192314948,9.362888076850524,87.66367313962971,8.858680080145179,10.434378038191864,False,False,False,0.3524166489925547,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008383800002775388
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,59,7,60,59,False,False,125.0,117.37987469866259,7.62012530133741,58.066309608082555,9.36764302189921,10.703299566725924,False,False,False,0.08775007841361784,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.00834739999845624
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,60,7,61,60,False,False,125.0,120.8126805377264,4.1873194622736065,17.533644279135324,8.698809749726443,10.265509285572849,False,False,False,0.08077466196174554,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008093899999948917
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,61,7,62,61,False,False,125.0,117.87364970233246,7.126350297667543,50.784868565066276,6.821899439596763,7.102626394471116,False,False,False,0.06334620908196995,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.00794540000060806
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,62,7,63,62,False,False,125.0,120.04164107069535,4.9583589293046515,24.58532327181517,6.592192319358682,6.909937634249568,False,False,False,0.06121321439404492,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007737400002952199
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,63,7,64,63,False,False,125.0,117.3238072056412,7.676192794358798,58.92393581616593,6.419643626003074,6.697762284775714,False,False,False,0.0596109765271714,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008151900001394097
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,64,7,65,64,False,False,125.0,115.90980164870206,9.090198351297943,82.63170606593984,6.670904011996559,6.994496326671146,False,False,False,0.06194410868282519,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008979599999292986
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,65,7,66,65,False,False,125.0,113.42546630594825,11.574533694051752,133.9698302347393,7.699495863392778,8.016851712023353,False,False,False,0.07149531873150437,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007990499998413725
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,66,7,67,66,False,False,125.0,116.09267115752029,8.907328842479714,79.34050710807101,7.642550959096427,7.951698913982277,False,False,False,0.07096654462018111,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008756400002312148
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,67,7,68,67,False,False,125.0,117.85830550409445,7.141694495905554,51.003800272847684,7.582747108417445,7.895992778094631,False,False,False,0.07041122314959056,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007924600002297666
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,68,7,69,68,False,False,125.0,109.34982065044883,15.650179349551166,244.92811367311776,9.01560459432714,9.527382149676288,False,False,False,0.08371632837589486,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.00894989999869722
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,69,7,70,69,False,False,125.0,117.73416746808387,7.265832531916132,52.79232238185079,9.033039873608214,9.540542036649093,False,False,False,0.08387822739779056,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008746299998165341
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,70,7,71,70,False,False,125.0,115.31562188333335,9.68437811666665,93.7871795065719,9.623792272028464,9.983595263351425,False,False,False,0.08936378538312145,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008113299998512957
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,71,7,72,71,False,False,125.0,119.71987631346701,5.280123686532988,27.879706145086715,9.324283633550237,9.787320658562695,False,False,False,0.08658263374010934,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.00921100000050501
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,72,7,73,72,False,False,125.0,120.26284579468806,4.737154205311938,22.440629964904584,8.780153115301987,9.395092397677562,False,False,False,0.08775007841361784,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008032900001126109
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,73,7,74,73,False,False,125.0,113.65334997217438,11.346650027825618,128.7464668539551,8.75166765702372,9.360279949782523,False,False,False,0.08775007841361784,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007812299998477101
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,74,7,75,74,False,False,125.0,105.84749920507825,19.15250079492175,366.8182866994783,10.032314151078975,11.11528511497688,False,False,False,0.3524166489925547,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008237300000473624
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,75,7,76,75,False,False,125.0,117.66190860128076,7.338091398719243,53.84758537595734,10.056863763930686,11.13126391408969,False,False,False,0.3524166489925547,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.009033099999214755
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,76,7,77,76,False,False,125.0,118.87158160695273,6.128418393047269,37.557512000240074,8.866643644367699,9.898672189541665,False,False,False,0.35241664899255465,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.009338500000012573
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,77,7,78,77,False,False,125.0,116.6729343845694,8.327065615430598,69.34002176368656,8.999297779807007,10.00260833676572,False,False,False,0.35241664899255465,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.0083109000006516
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,78,7,79,78,False,False,125.0,107.37232432135984,17.62767567864016,310.7349498313218,9.992209975053695,11.276996268037372,False,False,False,0.4976317140968687,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008622800000011921
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,79,7,80,79,False,False,125.0,118.39280985292176,6.607190147078242,43.6549616396478,10.158093282621852,11.364090450456162,False,False,False,0.5839324577342665,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007707400000072084
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,80,7,81,80,True,True,125.0,105.11734106664044,19.882658933359565,395.3201262603029,12.051281373627805,13.257167450216269,False,False,False,0.5839324577342665,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008114199998090044
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,81,7,82,81,True,False,125.0,99.39673178738522,25.60326821261478,655.5273431670904,13.83335864672645,15.543490545634068,False,False,False,0.6457802414251609,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008410799997363938
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,82,7,83,82,True,False,125.0,106.7877824747704,18.212217525229605,331.6848671862803,13.715823238014933,15.401572027006395,False,False,False,0.6457802414251609,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008061299999098992
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,83,7,84,83,True,False,125.0,113.32989377975096,11.670106220249039,136.19137919189532,14.257325090706157,15.732177062633708,False,False,False,0.6457802414251609,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.00801320000027772
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,84,7,85,84,True,False,125.0,113.89607688938251,11.103923110617487,123.29710844650512,14.879263180402434,16.069189297716335,False,False,False,0.6990643974200583,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008034700000280282
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,85,7,86,85,True,False,125.0,105.28271852453014,19.71728147546986,388.7711887829069,16.303040162907344,17.266955161905177,True,False,False,0.6990643974200583,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008007799999177223
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,86,7,87,86,True,False,125.0,104.75339361424574,20.246606385754262,409.92507013966525,16.630406501296605,17.62232974387288,False,False,False,0.6990643974200583,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007537500001490116
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,87,7,88,87,True,False,125.0,91.95309994196955,33.046900058030445,1092.0976034454527,19.935370240165632,21.014324538930875,False,False,False,0.749828154628174,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007753300000331365
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,88,7,89,88,True,False,125.0,91.70924688006197,33.29075311993803,1108.2742432926639,21.61138201348794,23.03738484413015,False,False,False,0.749828154628174,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007961100000102306
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,89,7,90,89,True,False,125.0,112.18555406695864,12.814445933041355,164.21002457084012,20.012779228541262,21.663481613813282,False,False,False,0.749828154628174,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008312900001328671
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,90,7,91,90,True,False,125.0,97.79160545052407,27.208394549475926,740.2967339599513,21.137301356572053,22.811903010900583,False,False,False,0.749828154628174,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007782799999404233
proposed_gradual_drift_seed42_20260822_221231,42,proposed,gradual_drift,91,7,92,91,True,False,125.0,106.40711473671108,18.59288526328892,345.6953824138263,22.002648736952036,23.378856246221208,False,False,False,0.749828154628174,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.008078300001216121
